"filename", "language", "C++", "GLSL", "Properties", "CMake", "XML", "C", "Markdown", "YAML", "Objective-C++", "Batch", "Makefile", "HTML", "Shell Script", "Groovy", "CSS", "Objective-C", "SCSS", "JavaScript", "comment", "blank", "total"
"/Users/adam/Dev/Apophenia/Opal/vendor/glfw-3.3.3/src/x11_platform.h", "C++", 332, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 62, 58, 452
"/Users/adam/Dev/Apophenia/Opal/vendor/glfw-3.3.3/src/x11_window.c", "C", 0, 0, 0, 0, 0, 2481, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 212, 492, 3185
"/Users/adam/Dev/Apophenia/Opal/vendor/glfw-3.3.3/src/xkb_unicode.c", "C", 0, 0, 0, 0, 0, 858, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 69, 16, 943
"/Users/adam/Dev/Apophenia/Opal/vendor/glfw-3.3.3/src/xkb_unicode.h", "C++", 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 25, 3, 29
"/Users/adam/Dev/Apophenia/Opal/vendor/glfw-3.3.3/tests/clipboard.c", "C", 0, 0, 0, 0, 0, 92, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 28, 26, 146
"/Users/adam/Dev/Apophenia/Opal/vendor/glfw-3.3.3/tests/cursor.c", "C", 0, 0, 0, 0, 0, 371, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 34, 89, 494
"/Users/adam/Dev/Apophenia/Opal/vendor/glfw-3.3.3/tests/empty.c", "C", 0, 0, 0, 0, 0, 77, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 28, 28, 133
"/Users/adam/Dev/Apophenia/Opal/vendor/glfw-3.3.3/tests/events.c", "C", 0, 0, 0, 0, 0, 532, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 36, 83, 651
"/Users/adam/Dev/Apophenia/Opal/vendor/glfw-3.3.3/tests/gamma.c", "C", 0, 0, 0, 0, 0, 121, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 29, 30, 180
"/Users/adam/Dev/Apophenia/Opal/vendor/glfw-3.3.3/tests/glfwinfo.c", "C", 0, 0, 0, 0, 0, 763, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 27, 131, 921
"/Users/adam/Dev/Apophenia/Opal/vendor/glfw-3.3.3/tests/icon.c", "C", 0, 0, 0, 0, 0, 100, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 29, 21, 150
"/Users/adam/Dev/Apophenia/Opal/vendor/glfw-3.3.3/tests/iconify.c", "C", 0, 0, 0, 0, 0, 220, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 30, 48, 298
"/Users/adam/Dev/Apophenia/Opal/vendor/glfw-3.3.3/tests/inputlag.c", "C", 0, 0, 0, 0, 0, 221, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 30, 58, 309
"/Users/adam/Dev/Apophenia/Opal/vendor/glfw-3.3.3/tests/joysticks.c", "C", 0, 0, 0, 0, 0, 251, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 29, 65, 345
"/Users/adam/Dev/Apophenia/Opal/vendor/glfw-3.3.3/tests/monitors.c", "C", 0, 0, 0, 0, 0, 183, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 29, 49, 261
"/Users/adam/Dev/Apophenia/Opal/vendor/glfw-3.3.3/tests/msaa.c", "C", 0, 0, 0, 0, 0, 148, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 31, 42, 221
"/Users/adam/Dev/Apophenia/Opal/vendor/glfw-3.3.3/tests/opacity.c", "C", 0, 0, 0, 0, 0, 65, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 24, 20, 109
"/Users/adam/Dev/Apophenia/Opal/vendor/glfw-3.3.3/tests/reopen.c", "C", 0, 0, 0, 0, 0, 162, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 34, 45, 241
"/Users/adam/Dev/Apophenia/Opal/vendor/glfw-3.3.3/tests/tearing.c", "C", 0, 0, 0, 0, 0, 177, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 29, 45, 251
"/Users/adam/Dev/Apophenia/Opal/vendor/glfw-3.3.3/tests/threads.c", "C", 0, 0, 0, 0, 0, 95, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 29, 29, 153
"/Users/adam/Dev/Apophenia/Opal/vendor/glfw-3.3.3/tests/timeout.c", "C", 0, 0, 0, 0, 0, 52, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 28, 19, 99
"/Users/adam/Dev/Apophenia/Opal/vendor/glfw-3.3.3/tests/title.c", "C", 0, 0, 0, 0, 0, 33, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 28, 12, 73
"/Users/adam/Dev/Apophenia/Opal/vendor/glfw-3.3.3/tests/triangle-vulkan.c", "C", 0, 0, 0, 0, 0, 1681, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 134, 319, 2134
"/Users/adam/Dev/Apophenia/Opal/vendor/glfw-3.3.3/tests/windows.c", "C", 0, 0, 0, 0, 0, 120, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 28, 27, 175
"/Users/adam/Dev/Apophenia/Opal/vendor/glm/common.hpp", "C++", 97, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 389, 54, 540
"/Users/adam/Dev/Apophenia/Opal/vendor/glm/detail/_features.hpp", "C++", 110, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 185, 100, 395
"/Users/adam/Dev/Apophenia/Opal/vendor/glm/detail/_fixes.hpp", "C++", 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 7, 28
"/Users/adam/Dev/Apophenia/Opal/vendor/glm/detail/_noise.hpp", "C++", 67, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15, 82
"/Users/adam/Dev/Apophenia/Opal/vendor/glm/detail/_swizzle.hpp", "C++", 704, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 55, 46, 805
"/Users/adam/Dev/Apophenia/Opal/vendor/glm/detail/_swizzle_func.hpp", "C++", 648, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 35, 683
"/Users/adam/Dev/Apophenia/Opal/vendor/glm/detail/_vectorize.hpp", "C++", 142, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 21, 163
"/Users/adam/Dev/Apophenia/Opal/vendor/glm/detail/compute_common.hpp", "C++", 43, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 7, 51
"/Users/adam/Dev/Apophenia/Opal/vendor/glm/detail/compute_vector_relational.hpp", "C++", 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 3, 31
"/Users/adam/Dev/Apophenia/Opal/vendor/glm/detail/func_common.inl", "C++", 638, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 43, 112, 793
"/Users/adam/Dev/Apophenia/Opal/vendor/glm/detail/func_common_simd.inl", "C++", 195, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14, 23, 232
"/Users/adam/Dev/Apophenia/Opal/vendor/glm/detail/func_exponential.inl", "C++", 123, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 21, 153
"/Users/adam/Dev/Apophenia/Opal/vendor/glm/detail/func_exponential_simd.inl", "C++", 30, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 6, 38
"/Users/adam/Dev/Apophenia/Opal/vendor/glm/detail/func_geometric.inl", "C++", 193, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 17, 34, 244
"/Users/adam/Dev/Apophenia/Opal/vendor/glm/detail/func_geometric_simd.inl", "C++", 143, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 19, 164
"/Users/adam/Dev/Apophenia/Opal/vendor/glm/detail/func_integer.inl", "C++", 308, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 54, 373
"/Users/adam/Dev/Apophenia/Opal/vendor/glm/detail/func_integer_simd.inl", "C++", 52, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14, 66
"/Users/adam/Dev/Apophenia/Opal/vendor/glm/detail/func_matrix.inl", "C++", 386, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 58, 444
"/Users/adam/Dev/Apophenia/Opal/vendor/glm/detail/func_matrix_simd.inl", "C++", 191, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 24, 35, 250
"/Users/adam/Dev/Apophenia/Opal/vendor/glm/detail/func_packing.inl", "C++", 144, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 44, 190
"/Users/adam/Dev/Apophenia/Opal/vendor/glm/detail/func_packing_simd.inl", "C++", 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 7
"/Users/adam/Dev/Apophenia/Opal/vendor/glm/detail/func_trigonometric.inl", "C++", 145, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14, 39, 198
"/Users/adam/Dev/Apophenia/Opal/vendor/glm/detail/func_trigonometric_simd.inl", "C++", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1
"/Users/adam/Dev/Apophenia/Opal/vendor/glm/detail/func_vector_relational.inl", "C++", 78, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 88
"/Users/adam/Dev/Apophenia/Opal/vendor/glm/detail/func_vector_relational_simd.inl", "C++", 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 7
"/Users/adam/Dev/Apophenia/Opal/vendor/glm/detail/glm.cpp", "C++", 198, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 17, 49, 264
"/Users/adam/Dev/Apophenia/Opal/vendor/glm/detail/qualifier.hpp", "C++", 196, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 34, 231
"/Users/adam/Dev/Apophenia/Opal/vendor/glm/detail/setup.hpp", "C++", 865, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 108, 167, 1140
"/Users/adam/Dev/Apophenia/Opal/vendor/glm/detail/type_float.hpp", "C++", 51, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 15, 69
"/Users/adam/Dev/Apophenia/Opal/vendor/glm/detail/type_half.hpp", "C++", 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 17
"/Users/adam/Dev/Apophenia/Opal/vendor/glm/detail/type_half.inl", "C++", 121, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 80, 41, 242
"/Users/adam/Dev/Apophenia/Opal/vendor/glm/detail/type_mat2x2.hpp", "C++", 120, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 47, 178
"/Users/adam/Dev/Apophenia/Opal/vendor/glm/detail/type_mat2x2.inl", "C++", 465, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 63, 537
"/Users/adam/Dev/Apophenia/Opal/vendor/glm/detail/type_mat2x3.hpp", "C++", 107, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 42, 160
"/Users/adam/Dev/Apophenia/Opal/vendor/glm/detail/type_mat2x3.inl", "C++", 445, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 57, 511
"/Users/adam/Dev/Apophenia/Opal/vendor/glm/detail/type_mat2x4.hpp", "C++", 109, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 42, 162
"/Users/adam/Dev/Apophenia/Opal/vendor/glm/detail/type_mat2x4.inl", "C++", 455, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 57, 521
"/Users/adam/Dev/Apophenia/Opal/vendor/glm/detail/type_mat3x2.hpp", "C++", 114, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 43, 168
"/Users/adam/Dev/Apophenia/Opal/vendor/glm/detail/type_mat3x2.inl", "C++", 467, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 57, 533
"/Users/adam/Dev/Apophenia/Opal/vendor/glm/detail/type_mat3x3.hpp", "C++", 127, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 47, 185
"/Users/adam/Dev/Apophenia/Opal/vendor/glm/detail/type_mat3x3.inl", "C++", 528, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 65, 602
"/Users/adam/Dev/Apophenia/Opal/vendor/glm/detail/type_mat3x4.hpp", "C++", 114, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 42, 167
"/Users/adam/Dev/Apophenia/Opal/vendor/glm/detail/type_mat3x4.inl", "C++", 513, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 57, 579
"/Users/adam/Dev/Apophenia/Opal/vendor/glm/detail/type_mat4x2.hpp", "C++", 119, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 42, 172
"/Users/adam/Dev/Apophenia/Opal/vendor/glm/detail/type_mat4x2.inl", "C++", 509, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 57, 575
"/Users/adam/Dev/Apophenia/Opal/vendor/glm/detail/type_mat4x3.hpp", "C++", 119, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 42, 172
"/Users/adam/Dev/Apophenia/Opal/vendor/glm/detail/type_mat4x3.inl", "C++", 533, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 57, 599
"/Users/adam/Dev/Apophenia/Opal/vendor/glm/detail/type_mat4x4.hpp", "C++", 132, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 47, 190
"/Users/adam/Dev/Apophenia/Opal/vendor/glm/detail/type_mat4x4.inl", "C++", 598, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 36, 73, 707
"/Users/adam/Dev/Apophenia/Opal/vendor/glm/detail/type_mat4x4_simd.inl", "C++", 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 3, 7
"/Users/adam/Dev/Apophenia/Opal/vendor/glm/detail/type_quat.hpp", "C++", 121, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 22, 44, 187
"/Users/adam/Dev/Apophenia/Opal/vendor/glm/detail/type_quat.inl", "C++", 324, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 29, 59, 412
"/Users/adam/Dev/Apophenia/Opal/vendor/glm/detail/type_quat_simd.inl", "C++", 117, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 55, 17, 189
"/Users/adam/Dev/Apophenia/Opal/vendor/glm/detail/type_vec1.hpp", "C++", 194, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 47, 68, 309
"/Users/adam/Dev/Apophenia/Opal/vendor/glm/detail/type_vec1.inl", "C++", 455, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13, 86, 554
"/Users/adam/Dev/Apophenia/Opal/vendor/glm/detail/type_vec2.hpp", "C++", 288, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 21, 94, 403
"/Users/adam/Dev/Apophenia/Opal/vendor/glm/detail/type_vec2.inl", "C++", 781, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13, 122, 916
"/Users/adam/Dev/Apophenia/Opal/vendor/glm/detail/type_vec3.hpp", "C++", 316, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 24, 96, 436
"/Users/adam/Dev/Apophenia/Opal/vendor/glm/detail/type_vec3.inl", "C++", 929, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13, 129, 1071
"/Users/adam/Dev/Apophenia/Opal/vendor/glm/detail/type_vec4.hpp", "C++", 372, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 36, 101, 509
"/Users/adam/Dev/Apophenia/Opal/vendor/glm/detail/type_vec4.inl", "C++", 968, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13, 162, 1143
"/Users/adam/Dev/Apophenia/Opal/vendor/glm/detail/type_vec4_simd.inl", "C++", 681, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 93, 776
"/Users/adam/Dev/Apophenia/Opal/vendor/glm/exponential.hpp", "C++", 24, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 74, 13, 111
"/Users/adam/Dev/Apophenia/Opal/vendor/glm/ext.hpp", "C++", 229, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 24, 256
"/Users/adam/Dev/Apophenia/Opal/vendor/glm/ext/matrix_clip_space.hpp", "C++", 137, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 336, 50, 523
"/Users/adam/Dev/Apophenia/Opal/vendor/glm/ext/matrix_clip_space.inl", "C++", 492, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 63, 556
"/Users/adam/Dev/Apophenia/Opal/vendor/glm/ext/matrix_common.hpp", "C++", 14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14, 9, 37
"/Users/adam/Dev/Apophenia/Opal/vendor/glm/ext/matrix_common.inl", "C++", 14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 17
"/Users/adam/Dev/Apophenia/Opal/vendor/glm/ext/matrix_double2x2.hpp", "C++", 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 6, 24
"/Users/adam/Dev/Apophenia/Opal/vendor/glm/ext/matrix_double2x2_precision.hpp", "C++", 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 29, 10, 50
"/Users/adam/Dev/Apophenia/Opal/vendor/glm/ext/matrix_double2x3.hpp", "C++", 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 5, 19
"/Users/adam/Dev/Apophenia/Opal/vendor/glm/ext/matrix_double2x3_precision.hpp", "C++", 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 17, 7, 32
"/Users/adam/Dev/Apophenia/Opal/vendor/glm/ext/matrix_double2x4.hpp", "C++", 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 5, 19
"/Users/adam/Dev/Apophenia/Opal/vendor/glm/ext/matrix_double2x4_precision.hpp", "C++", 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 17, 7, 32
"/Users/adam/Dev/Apophenia/Opal/vendor/glm/ext/matrix_double3x2.hpp", "C++", 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 5, 19
"/Users/adam/Dev/Apophenia/Opal/vendor/glm/ext/matrix_double3x2_precision.hpp", "C++", 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 17, 7, 32
"/Users/adam/Dev/Apophenia/Opal/vendor/glm/ext/matrix_double3x3.hpp", "C++", 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 6, 24
"/Users/adam/Dev/Apophenia/Opal/vendor/glm/ext/matrix_double3x3_precision.hpp", "C++", 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 29, 10, 50
"/Users/adam/Dev/Apophenia/Opal/vendor/glm/ext/matrix_double3x4.hpp", "C++", 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 5, 19
"/Users/adam/Dev/Apophenia/Opal/vendor/glm/ext/matrix_double3x4_precision.hpp", "C++", 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 17, 7, 32
"/Users/adam/Dev/Apophenia/Opal/vendor/glm/ext/matrix_double4x2.hpp", "C++", 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 5, 19
"/Users/adam/Dev/Apophenia/Opal/vendor/glm/ext/matrix_double4x2_precision.hpp", "C++", 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 17, 7, 32
"/Users/adam/Dev/Apophenia/Opal/vendor/glm/ext/matrix_double4x3.hpp", "C++", 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 5, 19
"/Users/adam/Dev/Apophenia/Opal/vendor/glm/ext/matrix_double4x3_precision.hpp", "C++", 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 17, 7, 32
"/Users/adam/Dev/Apophenia/Opal/vendor/glm/ext/matrix_double4x4.hpp", "C++", 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 6, 24
"/Users/adam/Dev/Apophenia/Opal/vendor/glm/ext/matrix_double4x4_precision.hpp", "C++", 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 29, 10, 50
"/Users/adam/Dev/Apophenia/Opal/vendor/glm/ext/matrix_float2x2.hpp", "C++", 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 6, 24
"/Users/adam/Dev/Apophenia/Opal/vendor/glm/ext/matrix_float2x2_precision.hpp", "C++", 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 29, 10, 50
"/Users/adam/Dev/Apophenia/Opal/vendor/glm/ext/matrix_float2x3.hpp", "C++", 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 5, 19
"/Users/adam/Dev/Apophenia/Opal/vendor/glm/ext/matrix_float2x3_precision.hpp", "C++", 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 17, 7, 32
"/Users/adam/Dev/Apophenia/Opal/vendor/glm/ext/matrix_float2x4.hpp", "C++", 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 5, 19
"/Users/adam/Dev/Apophenia/Opal/vendor/glm/ext/matrix_float2x4_precision.hpp", "C++", 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 17, 7, 32
"/Users/adam/Dev/Apophenia/Opal/vendor/glm/ext/matrix_float3x2.hpp", "C++", 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 5, 19
"/Users/adam/Dev/Apophenia/Opal/vendor/glm/ext/matrix_float3x2_precision.hpp", "C++", 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 17, 7, 32
"/Users/adam/Dev/Apophenia/Opal/vendor/glm/ext/matrix_float3x3.hpp", "C++", 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 6, 24
"/Users/adam/Dev/Apophenia/Opal/vendor/glm/ext/matrix_float3x3_precision.hpp", "C++", 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 29, 10, 50
"/Users/adam/Dev/Apophenia/Opal/vendor/glm/ext/matrix_float3x4.hpp", "C++", 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 5, 19
"/Users/adam/Dev/Apophenia/Opal/vendor/glm/ext/matrix_float3x4_precision.hpp", "C++", 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 17, 7, 32
"/Users/adam/Dev/Apophenia/Opal/vendor/glm/ext/matrix_float4x2.hpp", "C++", 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 5, 19
"/Users/adam/Dev/Apophenia/Opal/vendor/glm/ext/matrix_float4x2_precision.hpp", "C++", 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 17, 7, 32
"/Users/adam/Dev/Apophenia/Opal/vendor/glm/ext/matrix_float4x3.hpp", "C++", 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 5, 19
